p,d,prob_success,num_samples
0.0,7,100.0,1000
0.00703125,7,100.0,1000
0.009375,7,93.44,1000
0.010546875,7,99.94,1000
0.0125,7,92.56,1000
0.025,7,0.0,1000
0.05,7,0.0,1000
0.0096679688,7,100.0,1000
